,Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation,Total
341,76044,76044,boissons,eaux,"Eau minérale St-Antonin, embouteillée, non gazeuse, fortement minéralisée (St-Antonin-Noble-Val, 82)","Mineral still water (St-Antonin), bottled, strongly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
342,76046,76046,boissons,eaux,"Eau minérale St-Diéry, embouteillée, gazeuse, fortement minéralisée (St-Diéry, 63)","Mineral sparkling water (St-Diéry), bottled, strongly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
343,76047,76047,boissons,eaux,"Eau minérale Ste-Marguerite, embouteillée, gazeuse, moyennement minéralisée (St-Maurice, 63)","Mineral sparkling water (Ste-Marguerite), bottled, averagely mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
344,76093,76093,boissons,eaux,"Eau minérale St-Géron, embouteillée, gazeuse, moyennement minéralisée (St-Géron, 43)","Mineral sparkling water (St-Géron), bottled, averagely mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
345,76094,76094,boissons,eaux,"Eau minérale St-Michel-de-Mourcairol, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34)","Mineral sparkling water (St-Michel-de-Mourcairol), bottled, averagely mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
346,76049,76049,boissons,eaux,"Eau minérale St-Yorre, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03)","Mineral sparkling water (St-Yorre), bottled, strongly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
347,76050,76050,boissons,eaux,"Eau minérale Thonon, embouteillée, non gazeuse, faiblement minéralisée (Thonon, 74)","Mineral still water (Thonon), bottled, lightly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
348,76095,76095,boissons,eaux,"Eau minérale Treignac, embouteillée, non gazeuse, très faiblement minéralisée (Treignac, 19)","Mineral still water (Treignac), bottled, very lightly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
349,76096,76096,boissons,eaux,"Eau minérale Vals, embouteillée, gazeuse, moyennement minéralisée (Vals-les-Bains, 07)","Mineral sparkling water (Vals), bottled, averagely mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
350,76078,76078,boissons,eaux,"Eau minérale Valvert, embouteillée, non gazeuse, faiblement minéralisée (Belgique)","Mineral still water (Valvert), bottled, lightly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
351,76097,76097,boissons,eaux,"Eau minérale Vauban, embouteillée, non gazeuse, moyennement minéralisée (St-Amand-les-Eaux, 59)","Mineral still water (Vauban), bottled, averagely mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
352,76053,76053,boissons,eaux,"Eau minérale Ventadour, embouteillée, gazeuse, faiblement minéralisée (Le Pestrin, 07)","Mineral sparkling water (Ventadour), bottled, lightly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
353,76054,76054,boissons,eaux,"Eau minérale Vernet, embouteillée, gazeuse, faiblement minéralisée (Prades, 07)","Mineral sparkling water (Vernet), bottled, lightly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
354,76024,76024,boissons,eaux,"Eau minérale Vernière, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34)","Mineral sparkling water (Vernière), bottled, averagely mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
355,76055,76055,boissons,eaux,"Eau minérale Vichy Célestins, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03)","Mineral sparkling water (Vichy Célestins), bottled, strongly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
356,76056,76056,boissons,eaux,"Eau minérale Vittel, embouteillée, non gazeuse, moyennement minéralisée (Vittel, 88)","Mineral still water (Vittel), bottled, averagely mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
357,76058,76058,boissons,eaux,"Eau minérale Volvic active, embouteillée, gazeuse, faiblement minéralisée (Volvic, 63)","Mineral sparkling water (Volvic active), bottled, lightly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
358,76057,76057,boissons,eaux,"Eau minérale Volvic, embouteillée, non gazeuse, faiblement minéralisée (Volvic, 63)","Mineral still water (Volvic), bottled, lightly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
359,76059,76059,boissons,eaux,"Eau minérale Wattwiller, embouteillée, gazeuse ou non gazeuse, faiblement minéraliséee (Wattwiller, 68)","Mineral still water (Wattwiller), bottled, lightly mineralized",0.004458047,0,0.14391106,0.10289917,0.015376781,0.00095536598,0.26760042398
360,1002,1002,boissons,boisson alcoolisées,Gin,Gin,0.0062273465,0.43804549,0.47839023,0.17680375,0.015134715,0.0066875618,1.1212890933
361,2000,2000,boissons,boissons sans alcool,"Jus d'ananas, à base de concentré","Pineapple juice, reconstituted from a concentrate",4.2602781,0.14403508,0.10010411,0.20569664,0.014506712,0,4.7246206420000005
362,2073,2073,boissons,boissons sans alcool,"Jus d'ananas, pur jus","Pineapple juice, pure juice",5.8936515,0.077951799,0.10010411,0.42715648,0.014506712,0,6.513370601
363,1,1,boissons,boissons sans alcool,Jus de betterave,"Beetroot juice, pure juice",0.26087045,0.12084737,0.47839023,0.28462639,0.015016518,0,1.159750958
364,2006,2006,boissons,boissons sans alcool,"Jus de carotte, pur jus","Carrot juice, pure juice",0.12087598,0.02263967,0.067563491,0.12423458,0.01478558,0,0.35009930100000003
365,2028,2028,boissons,boissons sans alcool,"Jus de citron, pur jus","Lemon juice, pure juice",0.32521634,0.095919054,0.14884651,0.20460943,0.014929076,0,0.7895204100000001
366,0002,0002,boissons,boissons sans alcool,Jus de fruits rouges,"Mixed red fruits juice, pure juice",0.31648144,0.039483029,0.10010411,0.15631059,0.014506712,0,0.626885881
367,2023,2023,boissons,boissons sans alcool,"Jus de mangue, frais","Mango juice, fresh",0.037364205,0.17778131,0.067563491,0.18062092,0.014506712,0,0.477836638
368,2027,2027,boissons,boissons sans alcool,"Jus de pamplemousse (pomelo), pur jus","Grapefruit juice, pure juice",0.41156135,0.080386453,0.067563491,0.42454562,0.01478558,0,0.9988424939999999
369,2074,2074,boissons,boissons sans alcool,"Jus de pomme, pur jus","Apple juice, pure juice",0.1247851,0.11607905,0.10010411,0.14557957,0.015376781,0,0.501924611
370,2016,2016,boissons,boissons sans alcool,"Jus de raisin, pur jus","Grape juice, pure juice",0.22510287,0.020422041,0.067563491,0.11905251,0.014589261,0,0.446730173
371,2053,2053,boissons,boissons sans alcool,"Jus de tomate, pur jus (aliment moyen)","Tomato juice, pure juice (average)",0.15560257,0.057217377,0.067563491,0.20384269,0.014929076,0,0.49915520399999996
372,2012,2012,boissons,boissons sans alcool,"Jus d'orange, à base de concentré","Orange juice, reconstituted from a concentrate",0.13674821,0.54147232,0.067563491,0.34225875,0.014506712,0,1.102549483
373,2013,2013,boissons,boissons sans alcool,"Jus d'orange, maison","Orange juice, home-made",0.24960858,0.32164033,0.10010411,0.19381106,0.035436375,0.0066875618,0.9072880167999999
374,2011,2011,boissons,boissons sans alcool,"Jus multifruit - base orange, multivitaminé","Mixed fruits juice, orange based, multivitamin",0.063457863,0.71810643,0.067563491,0.21636708,0.014506712,0,1.080001576
375,2048,2048,boissons,boissons sans alcool,"Jus multifruit - base pomme, standard","Fruit juice, mixed - apple base, standard",0.062509269,0.34420311,0.10010411,0.20732105,0.014506712,0,0.728644251
376,2069,2069,boissons,boissons sans alcool,"Jus multifruit, à base de concentré, standard","Mixed fruits juice, reconstituted from a concentrate, multivitamin",0.3110803,0.088741126,0.14884651,0.32189098,0.035436375,0.0066875618,0.9126828527999999
377,2002,2002,boissons,boissons sans alcool,"Jus multifruit, pur jus, multivitaminé","Mixed fruits juice, pure juice, multivitamin",0.3110803,0.088741126,0.14884651,0.32189098,0.035436375,0.0066875618,0.9126828527999999
378,2035,2035,boissons,boissons sans alcool,"Jus multifruit, pur jus, standard","Mixed fruits juice, pure juice",0.3110803,0.088741126,0.14884651,0.32189098,0.035436375,0.0066875618,0.9126828527999999
379,1018,1018,boissons,boisson alcoolisées,Kir (au vin blanc),Kir (Cocktail of white wine with red fruit liqueur),0.42519606,0.051178437,0.47839023,0.30839278,0.035436375,0.0066875618,1.3052814438
380,1019,1019,boissons,boisson alcoolisées,Kir royal (au champagne),Champagne kir (Cocktail of champagne with red fruit liqueur),0.43586975,0.052666327,0.47839023,0.30803385,0.035436375,0.0066875618,1.3170840938
381,18041,18041,boissons,boissons sans alcool,Lait de coco ou Crème de coco,Coconut milk or coconut cream,0.069831567,0.088162481,0.10010411,0.20988409,0.03281187,0.0066875618,0.5074816797999999
382,18035,18035,boissons,boissons sans alcool,"Limonade, non sucrée, avec édulcorants","Lemonade, without sugar, with artificial sweetener(s)",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618,0.5120494017999999
383,18010,18010,boissons,boissons sans alcool,"Limonade, sucrée","Lemonade, with sugar",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618,0.5120494017999999
384,18016,18016,boissons,boissons sans alcool,"Limonade, sucrée, avec édulcorants","Lemonade, with sugar and artificial sweetener(s)",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618,0.5120494017999999
385,1003,1003,boissons,boisson alcoolisées,Liqueur,Liqueur,0.39280346,0.25319791,0.47839023,0.2465228,0.015134715,0.0066875618,1.3927366768
386,1015,1015,boissons,boisson alcoolisées,Marsala,Marsala wine,0.28931048,0.11615672,0.56583119,0.19034794,0.015134715,0.0066875618,1.1834686068
387,2043,2043,boissons,boissons sans alcool,Nectar d'abricot,Apricot nectar,0.075123622,0.06700506,0.067563491,0.10911995,0.014644818,0,0.333456941
388,2366,2366,boissons,boissons sans alcool,Nectar de banane,Banana nectar,0.1103237,0.11256375,0.067563491,0.16442841,0.014644818,0,0.469524169
389,2370,2370,boissons,boissons sans alcool,Nectar de mangue,Mango nectar,0.062273676,0.21743619,0.067563491,0.23451935,0.014506712,0,0.596299419
390,2371,2371,boissons,boissons sans alcool,Nectar de pêche,Peach nectar,0.051156553,0.20889383,0.47839023,0.18008524,0.014644818,0,0.9331706710000001
391,2054,2054,boissons,boissons sans alcool,Nectar de poire,Pear nectar,0.052092909,0.47839023,0,0.014644818,0.10530838,0.16960112,0.820037457
392,2375,2375,boissons,boissons sans alcool,Nectar d'orange,Orange nectar,0.075963632,0.34810578,0.10010411,0.24264159,0.014506712,0,0.7813218239999999
393,2060,2060,boissons,boissons sans alcool,"Nectar multifruit, multivitaminé","Mixed fruits nectar, multivitamin",0.3110803,0.088741126,0.14884651,0.32189098,0.035436375,0.0066875618,0.9126828527999999
394,2061,2061,boissons,boissons sans alcool,"Nectar multifruit, standard",Mixed fruits nectar,0.3110803,0.088741126,0.14884651,0.32189098,0.035436375,0.0066875618,0.9126828527999999
395,5004,5004,boissons,boisson alcoolisées,Panaché (limonade et bière),Shandy (beer + lemonade),0.064759811,0.13943913,0.47839023,0.27678497,0.035436375,0.0066875618,1.0014980778
396,5005,5005,boissons,boisson alcoolisées,Panaché préemballé (<1° alc.),"Shandy, prepacked (<1° alcohol)",0.064759811,0.13943913,0.47839023,0.27678497,0.035436375,0.0066875618,1.0014980778
397,1000,1000,boissons,boisson alcoolisées,Pastis,Pastis (anise-flavoured spirit),0.0062273465,0.43804549,0.47839023,0.17680375,0.015134715,0.0066875618,1.1212890933
398,5100,5100,boissons,boisson alcoolisées,Pétillant de fruits,Sparkling fruit wine,0.30230305,0.10254966,0.47839023,0.30544006,0.035436375,0.0066875618,1.2308069368
399,18101,18101,boissons,boissons sans alcool,"Poudre cacaotée ou au chocolat pour boisson, sucrée","Cocoa or chocolate powder, for beverages, with sugar, non rehydrated",7.4679765,19.052315,0.47839023,0.46903875,0.015708527,0,27.483429006999998
400,18168,18168,boissons,boissons sans alcool,"Poudre cacaotée ou au chocolat pour boisson, sucrée, enrichie en vitamines","Cocoa or chocolate powder, for beverages, with sugar, fortified with vitamins, non rehydrated",7.4679765,19.052315,0.47839023,0.46903875,0.015708527,0,27.483429006999998
401,18167,18167,boissons,boissons sans alcool,"Poudre cacaotée ou au chocolat sucrée pour boisson, enrichie en vitamines et minéraux","Cocoa or chocolate powder, for beverages, with sugar, fortified with vitamins and chemical elements, non rehydrated",7.4679765,19.052315,0.47839023,0.46903875,0.015708527,0,27.483429006999998
402,1004,1004,boissons,boisson alcoolisées,Rhum,Rum,0.0062273465,0.43804549,0.47839023,0.17680375,0.015134715,0.0066875618,1.1212890933
403,1026,1026,boissons,boisson alcoolisées,Saké ou Alcool de riz,Sake or rice wine,0.0062273465,0.43804549,0.47839023,0.17680375,0.015134715,0.0066875618,1.1212890933
404,1017,1017,boissons,boisson alcoolisées,Sangria,Sangria,0.22225128,0.1193963,0.72778284,0.31658258,0.035436375,0.0066875618,1.4281369367999999
405,18017,18017,boissons,boissons sans alcool,"Sirop à diluer, sucré","Syrup, with sugar (to be diluted)",0.22580205,0.13632527,0.47839023,0.172912,0.015376781,0,1.0288063310000002
406,2500,2500,boissons,boissons sans alcool,Smoothie,Smoothie,0.1142644,0.18084811,0.14884651,0.20914189,0.035436375,0.0066875618,0.6952248468
407,18020,18020,boissons,boissons sans alcool,"Thé infusé, non sucré","Tea, brewed, without sugar",0.023049705,0,0.0026356466,0.0022748854,0.00015708527,0.011257129,0.03937445127
408,18154,18154,boissons,boissons sans alcool,"Thé noir, infusé, non sucré","Black tea, brewed, without sugar",0.023049705,0,0.0026356466,0.0022748854,0.00015708527,0.011257129,0.03937445127
409,18156,18156,boissons,boissons sans alcool,"Thé oolong, infusé, non sucré","Oolong tea, brewed, without sugar",0.023049705,0,0.0026356466,0.0022748854,0.00015708527,0.011257129,0.03937445127
410,18155,18155,boissons,boissons sans alcool,"Thé vert, infusé, non sucré","Green tea, brewed, without sugar",0.023049705,0,0.0026356466,0.0022748854,0.00015708527,0.011257129,0.03937445127
411,18022,18022,boissons,boissons sans alcool,"Tisane infusée, non sucrée","Infusion, brewed, without sugar",0.023049705,0,0.0026356466,0.0022748854,0.00015708527,0.011257129,0.03937445127
412,18013,18013,boissons,boissons sans alcool,"Tonic ou bitter, non sucré, avec édulcorants","Tonic drink, without sugar, with artificial sweetener(s)",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618,0.5120494017999999
413,18344,18344,boissons,boissons sans alcool,"Tonic ou bitter, sucré","Tonic drink, with sugar",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618,0.5120494017999999
414,18014,18014,boissons,boissons sans alcool,"Tonic ou bitter, sucré, avec édulcorants","Tonic drink, with sugar and artificial sweetener(s)",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618,0.5120494017999999
415,5201,5201,boissons,boisson alcoolisées,Vin blanc mousseux,"Wine, white, sparkling",0.35121606,0.040838394,0.47839023,0.31057239,0.035507378,0.0066875618,1.2232120137999998
416,5209,5209,boissons,boisson alcoolisées,Vin blanc mousseux aromatisé,"Wine, white, sparkling, flavoured",0.35121606,0.040838394,0.47839023,0.31057239,0.035507378,0.0066875618,1.2232120137999998
417,5215,5215,boissons,boisson alcoolisées,Vin blanc sec,"Wine, white, dry",0.35121606,0.040838394,0.47839023,0.31057239,0.035507378,0.0066875618,1.2232120137999998
418,1006,1006,boissons,boisson alcoolisées,Vin doux,"Wine, white, sweet",0.35121606,0.040838394,0.47839023,0.19347673,0.015407586,0.0066875618,1.0860165618
